gene_id	gwas_chr	gwas_start	gwas_end	gwas_pvalue	gwas_peak_pos	gwas_n_snps	gwas_trait	gwas_condition	gwas_gene_chr	gwas_gene_start	gwas_gene_end	gwas_gene_strand	selection_V1	selection_V2	selection_V3	selection_V4	selection_V5	selection_V6	selection_V7	selection_V8	selection_V9	selection_Description	selection_condition
Sobic.004G209400	4	58384746	58464746	1.62e-06	58424746	1	X2020.LN.rachisDiameterLowe	LN	4	58412082	58421815	-	4	58325142	58440748	1324.847913	4	58412082	58421815	-	Sobic.004G209400	Belongs to the short-chain dehydrogenases reductases (SDR) family	balancing_wild_only
Sobic.004G209500	4	58384746	58464746	1.62e-06	58424746	1	X2020.LN.rachisDiameterLowe	LN	4	58426686	58431855	+	4	58325142	58440748	1324.847913	4	58426686	58431855	+	Sobic.004G209500	Protein of unknown function (DUF1218)	balancing_wild_only
Sobic.004G275200	4	64385848	64495316	2.1e-06	64455316	4	X2020.LN.primaryBranchNumbe	LN	4	64391747	64398038	+	4	64324226	64415815	1019.677704	4	64391747	64398038	+	Sobic.004G275200	PLATZ transcription factor	balancing_wild_only
Sobic.004G275400	4	64385848	64495316	2.1e-06	64455316	4	X2020.LN.primaryBranchNumbe	LN	4	64402776	64409854	+	4	64324226	64415815	1019.677704	4	64402776	64409854	+	Sobic.004G275400	RING-H2 zinc finger domain	balancing_wild_only
Sobic.004G275500	4	64385848	64495316	2.1e-06	64455316	4	X2020.LN.primaryBranchNumbe	LN	4	64409500	64417292	-	4	64324226	64415815	1019.677704	4	64409500	64417292	-	Sobic.004G275500	Helix-loop-helix DNA-binding domain	balancing_wild_only
Sobic.004G313800	4	67573169	67678257	3.4e-09	67613169	5	X2020.panicleGrainWeight.N	NR	4	67573347	67578049	-	4	67554960	67642211	1067.692543	4	67573347	67578049	-	Sobic.004G313800	-	balancing_wild_only
Sobic.004G313900	4	67573169	67678257	3.4e-09	67613169	5	X2020.panicleGrainWeight.N	NR	4	67579659	67588966	+	4	67554960	67642211	1067.692543	4	67579659	67588966	+	Sobic.004G313900	in StAR and phosphatidylcholine transfer protein	balancing_wild_only
Sobic.004G314000	4	67573169	67678257	3.4e-09	67613169	5	X2020.panicleGrainWeight.N	NR	4	67591915	67604999	+	4	67554960	67642211	1067.692543	4	67591915	67604999	+	Sobic.004G314000	NRDE-2, necessary for RNA interference	balancing_wild_only
Sobic.004G314100	4	67573169	67678257	3.4e-09	67613169	5	X2020.panicleGrainWeight.N	NR	4	67600825	67607909	-	4	67554960	67642211	1067.692543	4	67600825	67607909	-	Sobic.004G314100	-	balancing_wild_only
Sobic.004G314200	4	67573169	67678257	3.4e-09	67613169	5	X2020.panicleGrainWeight.N	NR	4	67614061	67620778	+	4	67554960	67642211	1067.692543	4	67614061	67620778	+	Sobic.004G314200	Lignin degradation and detoxification of lignin-derived products	balancing_wild_only
Sobic.004G314300	4	67573169	67678257	3.4e-09	67613169	5	X2020.panicleGrainWeight.N	NR	4	67624264	67630847	+	4	67554960	67642211	1067.692543	4	67624264	67630847	+	Sobic.004G314300	Lignin degradation and detoxification of lignin-derived products	balancing_wild_only
Sobic.004G322300	4	68263092	68368876	1.9e-07	68311677	34	X2020.HN.plantHeigh	HN	4	68249499	68264696	+	4	68226920	68312801	875.4000506	4	68249499	68264696	+	Sobic.004G322300	Anaphase-promoting complex, cyclosome, subunit 4	balancing_wild_only
Sobic.004G322400	4	68263092	68368876	1.9e-07	68311677	34	X2020.HN.plantHeigh	HN	4	68260495	68274204	+	4	68226920	68312801	875.4000506	4	68260495	68274204	+	Sobic.004G322400	RIC1	balancing_wild_only
Sobic.004G322500	4	68263092	68368876	1.9e-07	68311677	34	X2020.HN.plantHeigh	HN	4	68270761	68275273	+	4	68226920	68312801	875.4000506	4	68270761	68275273	+	Sobic.004G322500	NA	balancing_wild_only
Sobic.004G322600	4	68263092	68368876	1.9e-07	68311677	34	X2020.HN.plantHeigh	HN	4	68287192	68297505	+	4	68226920	68312801	875.4000506	4	68287192	68297505	+	Sobic.004G322600	PB1 domain	balancing_wild_only
Sobic.004G322600	4	68294432	68374432	6.29e-06	68334432	1	X2021.HN.percentMoistur	HN	4	68287192	68297505	+	4	68226920	68312801	875.4000506	4	68287192	68297505	+	Sobic.004G322600	PB1 domain	balancing_wild_only
Sobic.004G322800	4	68263092	68368876	1.9e-07	68311677	34	X2020.HN.plantHeigh	HN	4	68301727	68309468	+	4	68226920	68312801	875.4000506	4	68301727	68309468	+	Sobic.004G322800	Myb-like DNA-binding domain	balancing_wild_only
Sobic.004G322800	4	68294432	68374432	6.29e-06	68334432	1	X2021.HN.percentMoistur	HN	4	68301727	68309468	+	4	68226920	68312801	875.4000506	4	68301727	68309468	+	Sobic.004G322800	Myb-like DNA-binding domain	balancing_wild_only
Sobic.004G323700	4	68341561	68421561	7.44e-06	68381561	1	X2020.estimatedPlotYield.N	NR	4	68379048	68389284	+	4	68367946	68514840	976.0162615	4	68379048	68389284	+	Sobic.004G323700	Ring finger domain	balancing_wild_only
Sobic.004G323800	4	68341561	68421561	7.44e-06	68381561	1	X2020.estimatedPlotYield.N	NR	4	68385334	68392337	-	4	68367946	68514840	976.0162615	4	68385334	68392337	-	Sobic.004G323800	PCRF	balancing_wild_only
Sobic.004G323900	4	68341561	68421561	7.44e-06	68381561	1	X2020.estimatedPlotYield.N	NR	4	68390562	68399126	+	4	68367946	68514840	976.0162615	4	68390562	68399126	+	Sobic.004G323900	-	balancing_wild_only
Sobic.004G324000	4	68341561	68421561	7.44e-06	68381561	1	X2020.estimatedPlotYield.N	NR	4	68398377	68409236	+	4	68367946	68514840	976.0162615	4	68398377	68409236	+	Sobic.004G324000	Glutamate-gated receptor that probably acts as non- selective cation channel	balancing_wild_only
Sobic.004G324100	4	68341561	68421561	7.44e-06	68381561	1	X2020.estimatedPlotYield.N	NR	4	68405333	68417162	-	4	68367946	68514840	976.0162615	4	68405333	68417162	-	Sobic.004G324100	Diacylglycerol kinase accessory domain (presumed)	balancing_wild_only
Sobic.004G324200	4	68341561	68421561	7.44e-06	68381561	1	X2020.estimatedPlotYield.N	NR	4	68421040	68427691	+	4	68367946	68514840	976.0162615	4	68421040	68427691	+	Sobic.004G324200	RNA-binding component of the eukaryotic translation initiation factor 3 (eIF-3) complex, which is involved in protein synthesis of a specialized repertoire of mRNAs and, together with other initiation factors, stimulates binding of mRNA and methionyl-tRNAi to the 40S ribosome. The eIF-3 complex specifically targets and initiates translation of a subset of mRNAs involved in cell proliferation. This subunit can bind 18S rRNA	balancing_wild_only
Sobic.004G324500	4	68507489	68587489	3.98e-06	68547489	1	X2020.paniclesPerPlot.N	NR	4	68507883	68517772	-	4	68367946	68514840	976.0162615	4	68507883	68517772	-	Sobic.004G324500	NA	balancing_wild_only
Sobic.004G338000	4	69531244	69611244	6.93e-06	69571244	1	X2020.HN.percentStarc	HN	4	69527001	69532760	-	4	69441116	69540427	961.6101973	4	69527001	69532760	-	Sobic.004G338000	Belongs to the protein kinase superfamily	balancing_wild_only
Sobic.004G338100	4	69531244	69611244	6.93e-06	69571244	1	X2020.HN.percentStarc	HN	4	69535997	69553886	+	4	69441116	69540427	961.6101973	4	69535997	69553886	+	Sobic.004G338100	Starch synthase catalytic domain	balancing_wild_only
Sobic.004G338150	4	69531244	69611244	6.93e-06	69571244	1	X2020.HN.percentStarc	HN	4	69538612	69544501	+	4	69441116	69540427	961.6101973	4	69538612	69544501	+	Sobic.004G338150	-	balancing_wild_only
Sobic.005G059600	5	6300041	6383234	1.07e-06	6343196	5	X2020.LN.primaryBranchNumbe	LN	5	6295502	6308796	+	5	6240288	6326869	903.9882645	5	6295502	6308796	+	Sobic.005G059600	WD40 repeats	balancing_wild_only
Sobic.005G059800	5	6300041	6383234	1.07e-06	6343196	5	X2020.LN.primaryBranchNumbe	LN	5	6307118	6316668	+	5	6240288	6326869	903.9882645	5	6307118	6316668	+	Sobic.005G059800	Transcription termination and cleavage factor C-terminal	balancing_wild_only
Sobic.005G059900	5	6300041	6383234	1.07e-06	6343196	5	X2020.LN.primaryBranchNumbe	LN	5	6313981	6318766	+	5	6240288	6326869	903.9882645	5	6313981	6318766	+	Sobic.005G059900	No apical meristem (NAM) protein	balancing_wild_only
Sobic.005G060000	5	6300041	6383234	1.07e-06	6343196	5	X2020.LN.primaryBranchNumbe	LN	5	6317182	6321880	+	5	6240288	6326869	903.9882645	5	6317182	6321880	+	Sobic.005G060000	No apical meristem (NAM) protein	balancing_wild_only
Sobic.005G060100	5	6300041	6383234	1.07e-06	6343196	5	X2020.LN.primaryBranchNumbe	LN	5	6318460	6328008	-	5	6240288	6326869	903.9882645	5	6318460	6328008	-	Sobic.005G060100	GDP-fucose protein O-fucosyltransferase	balancing_wild_only
Sobic.005G098000	5	16107542	16187542	8.8e-06	16147542	1	X2021.tillersPerPlant.N	NR	5	16107454	16116438	+	5	16102503	16186858	1052.60026	5	16107454	16116438	+	Sobic.005G098000	Belongs to the serpin family	balancing_wild_only
Sobic.005G098050	5	16107542	16187542	8.8e-06	16147542	1	X2021.tillersPerPlant.N	NR	5	16109894	16115778	-	5	16102503	16186858	1052.60026	5	16109894	16115778	-	Sobic.005G098050	NA	balancing_wild_only
Sobic.005G098100	5	16107542	16187542	8.8e-06	16147542	1	X2021.tillersPerPlant.N	NR	5	16123937	16136984	+	5	16102503	16186858	1052.60026	5	16123937	16136984	+	Sobic.005G098100	NA	balancing_wild_only
Sobic.005G098200	5	16107542	16187542	8.8e-06	16147542	1	X2021.tillersPerPlant.N	NR	5	16128716	16136022	-	5	16102503	16186858	1052.60026	5	16128716	16136022	-	Sobic.005G098200	Protein tyrosine kinase	balancing_wild_only
Sobic.005G102300	5	18065583	18145583	2.83e-06	18105583	1	X2021.tillersPerPlant.N	NR	5	18061046	18065942	-	5	17941372	18109711	2870.176172	5	18061046	18065942	-	Sobic.005G102300	Dirigent proteins impart stereoselectivity on the phenoxy radical-coupling reaction, yielding optically active lignans from two molecules of coniferyl alcohol in the biosynthesis of lignans, flavonolignans, and alkaloids and thus plays a central role in plant secondary metabolism	balancing_wild_only
Sobic.005G102351	5	18065583	18145583	2.83e-06	18105583	1	X2021.tillersPerPlant.N	NR	5	18065849	18070443	+	5	17941372	18109711	2870.176172	5	18065849	18070443	+	Sobic.005G102351	NA	balancing_wild_only
Sobic.005G102401	5	18065583	18145583	2.83e-06	18105583	1	X2021.tillersPerPlant.N	NR	5	18069198	18074176	-	5	17941372	18109711	2870.176172	5	18069198	18074176	-	Sobic.005G102401	Dirigent proteins impart stereoselectivity on the phenoxy radical-coupling reaction, yielding optically active lignans from two molecules of coniferyl alcohol in the biosynthesis of lignans, flavonolignans, and alkaloids and thus plays a central role in plant secondary metabolism	balancing_wild_only
Sobic.005G116100	5	55372650	55453359	3.88e-06	55412650	2	X2020.panicleGrainWeight.N	NR	5	55453326	55460036	+	5	55417416	55517754	1823.342829	5	55453326	55460036	+	Sobic.005G116100	-	balancing_wild_only
Sobic.005G116700	5	55948207	56098003	3.89e-06	55988207	2	X2020.HN.daysToFlowe	HN	5	55948634	55969293	+	5	55858418	56010602	2403.372224	5	55948634	55969293	+	Sobic.005G116700	Belongs to the protein kinase superfamily. Ser Thr protein kinase family	balancing_wild_only
Sobic.005G116700	5	55960357	56091598	2.83e-06	56000357	2	X2020.LN.panicleGrainWeigh	LN	5	55948634	55969293	+	5	55858418	56010602	2403.372224	5	55948634	55969293	+	Sobic.005G116700	Belongs to the protein kinase superfamily. Ser Thr protein kinase family	balancing_wild_only
Sobic.005G116900	5	55948207	56098003	3.89e-06	55988207	2	X2020.HN.daysToFlowe	HN	5	55997653	56002999	+	5	55858418	56010602	2403.372224	5	55997653	56002999	+	Sobic.005G116900	-	balancing_wild_only
Sobic.005G116900	5	55960357	56091598	2.83e-06	56000357	2	X2020.LN.panicleGrainWeigh	LN	5	55997653	56002999	+	5	55858418	56010602	2403.372224	5	55997653	56002999	+	Sobic.005G116900	-	balancing_wild_only
Sobic.005G127300	5	60130924	60211394	1.3e-06	60170924	3	X2021.LN.daysToFlowe	LN	5	60096667	60151386	-	5	60002142	60202827	1469.187615	5	60096667	60151386	-	Sobic.005G127300	Protein HASTY 1 isoform X1	balancing_wild_only
Sobic.005G127600	5	60130924	60211394	1.3e-06	60170924	3	X2021.LN.daysToFlowe	LN	5	60174598	60179355	+	5	60002142	60202827	1469.187615	5	60174598	60179355	+	Sobic.005G127600	-	balancing_wild_only
Sobic.005G134600	5	63040344	63120344	3.7e-06	63080344	1	X2021.HN.stemDiameterLowe	HN	5	63038078	63061318	+	5	62932020	63103064	1428.065507	5	63038078	63061318	+	Sobic.005G134600	Natural resistance-associated macrophage protein	balancing_wild_only
Sobic.005G134700	5	63040344	63120344	3.7e-06	63080344	1	X2021.HN.stemDiameterLowe	HN	5	63084054	63090442	-	5	62932020	63103064	1428.065507	5	63084054	63090442	-	Sobic.005G134700	Belongs to the chalcone stilbene synthases family	balancing_wild_only
Sobic.005G134800	5	63040344	63120344	3.7e-06	63080344	1	X2021.HN.stemDiameterLowe	HN	5	63092921	63099040	+	5	62932020	63103064	1428.065507	5	63092921	63099040	+	Sobic.005G134800	structural constituent of ribosome	balancing_wild_only
Sobic.005G150600	5	67015660	67096775	2.67e-06	67056775	3	X2020.LN.tillersPerPlan	LN	5	67011616	67023569	-	5	66928767	67017753	1029.294888	5	67011616	67023569	-	Sobic.005G150600	Sec-independent protein translocase protein	balancing_wild_only
Sobic.005G174750	5	70565213	70645213	8.06e-06	70605213	1	X2020.medianLeafAngle.N	NR	5	70567600	70572918	-	5	70466158	70583363	1099.364403	5	70567600	70572918	-	Sobic.005G174750	NA	balancing_wild_only
Sobic.005G174800	5	70565213	70645213	8.06e-06	70605213	1	X2020.medianLeafAngle.N	NR	5	70577241	70581754	+	5	70466158	70583363	1099.364403	5	70577241	70581754	+	Sobic.005G174800	NA	balancing_wild_only
Sobic.005G174900	5	70565213	70645213	8.06e-06	70605213	1	X2020.medianLeafAngle.N	NR	5	70581858	70586461	+	5	70466158	70583363	1099.364403	5	70581858	70586461	+	Sobic.005G174900	NA	balancing_wild_only
Sobic.005G209100	5	74692304	74772312	6.53e-06	74732312	2	X2021.plantHeight.N	NR	5	74707222	74713539	+	5	74692238	74777000	1087.967824	5	74707222	74713539	+	Sobic.005G209100	Belongs to the GRAS family	balancing_wild_only
Sobic.005G209200	5	74692304	74772312	6.53e-06	74732312	2	X2021.plantHeight.N	NR	5	74712576	74718627	+	5	74692238	74777000	1087.967824	5	74712576	74718627	+	Sobic.005G209200	Belongs to the GRAS family	balancing_wild_only
Sobic.005G209300	5	74692304	74772312	6.53e-06	74732312	2	X2021.plantHeight.N	NR	5	74723509	74729711	+	5	74692238	74777000	1087.967824	5	74723509	74729711	+	Sobic.005G209300	Belongs to the GRAS family	balancing_wild_only
Sobic.005G209400	5	74692304	74772312	6.53e-06	74732312	2	X2021.plantHeight.N	NR	5	74728342	74738327	+	5	74692238	74777000	1087.967824	5	74728342	74738327	+	Sobic.005G209400	Protein kinase domain	balancing_wild_only
Sobic.005G209500	5	74692304	74772312	6.53e-06	74732312	2	X2021.plantHeight.N	NR	5	74735584	74740614	+	5	74692238	74777000	1087.967824	5	74735584	74740614	+	Sobic.005G209500	Protein MID1-COMPLEMENTING ACTIVITY	balancing_wild_only
Sobic.005G209550	5	74692304	74772312	6.53e-06	74732312	2	X2021.plantHeight.N	NR	5	74741418	74746047	+	5	74692238	74777000	1087.967824	5	74741418	74746047	+	Sobic.005G209550	NA	balancing_wild_only
Sobic.005G209600	5	74692304	74772312	6.53e-06	74732312	2	X2021.plantHeight.N	NR	5	74749924	74763484	-	5	74692238	74777000	1087.967824	5	74749924	74763484	-	Sobic.005G209600	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family	balancing_wild_only
Sobic.006G024700	6	4326222	4406222	9.48e-06	4366222	1	X2020.HN.plantHeigh	HN	6	4398139	4409706	+	6	4407586	4504919	1016.1576	6	4398139	4409706	+	Sobic.006G024700	Pumilio-family RNA binding repeat	balancing_wild_only
Sobic.006G034900	6	10437682	10517695	2.79e-06	10477695	2	X2020.HN.percentStarc	HN	6	10493762	10503588	+	6	10380401	10540545	1543.814777	6	10493762	10503588	+	Sobic.006G034900	START domain	balancing_wild_only
Sobic.006G054700	6	40966547	41046547	9.15e-06	41006547	1	X2021.HN.daysToFlowe	HN	6	40996233	41005487	+	6	40889829	41004898	1346.392171	6	40996233	41005487	+	Sobic.006G054700	belongs to the protein kinase superfamily	balancing_wild_only
Sobic.006G054800	6	40966547	41046547	9.15e-06	41006547	1	X2021.HN.daysToFlowe	HN	6	41003464	41012767	+	6	40889829	41004898	1346.392171	6	41003464	41012767	+	Sobic.006G054800	Glycerophosphoryl diester phosphodiesterase family	balancing_wild_only
Sobic.006G135587	6	51256487	51336487	7.47e-06	51296487	1	X2020.HN.stemDiameterUppe	HN	6	51258885	51263129	+	6	51259658	51346516	1090.737224	6	51258885	51263129	+	Sobic.006G135587	S-adenosyl-l-methionine decarboxylase leader peptide	balancing_wild_only
Sobic.006G135587	6	51231620	51365795	2.49e-07	51320804	15	X2020.LN.rachisDiameterLowe	LN	6	51258885	51263129	+	6	51259658	51346516	1090.737224	6	51258885	51263129	+	Sobic.006G135587	S-adenosyl-l-methionine decarboxylase leader peptide	balancing_wild_only
Sobic.006G135587	6	51219144	51357149	5.08e-06	51317149	2	X2020.LN.tillersPerPlan	LN	6	51258885	51263129	+	6	51259658	51346516	1090.737224	6	51258885	51263129	+	Sobic.006G135587	S-adenosyl-l-methionine decarboxylase leader peptide	balancing_wild_only
Sobic.006G135587	6	51212388	51292481	5.15e-06	51252388	5	X2021.tillersPerPlant.N	NR	6	51258885	51263129	+	6	51259658	51346516	1090.737224	6	51258885	51263129	+	Sobic.006G135587	S-adenosyl-l-methionine decarboxylase leader peptide	balancing_wild_only
Sobic.006G135600	6	51256487	51336487	7.47e-06	51296487	1	X2020.HN.stemDiameterUppe	HN	6	51259218	51264782	+	6	51259658	51346516	1090.737224	6	51259218	51264782	+	Sobic.006G135600	S-adenosylmethionine decarboxylase proenzyme	balancing_wild_only
Sobic.006G135600	6	51231620	51365795	2.49e-07	51320804	15	X2020.LN.rachisDiameterLowe	LN	6	51259218	51264782	+	6	51259658	51346516	1090.737224	6	51259218	51264782	+	Sobic.006G135600	S-adenosylmethionine decarboxylase proenzyme	balancing_wild_only
Sobic.006G135600	6	51219144	51357149	5.08e-06	51317149	2	X2020.LN.tillersPerPlan	LN	6	51259218	51264782	+	6	51259658	51346516	1090.737224	6	51259218	51264782	+	Sobic.006G135600	S-adenosylmethionine decarboxylase proenzyme	balancing_wild_only
Sobic.006G135600	6	51212388	51292481	5.15e-06	51252388	5	X2021.tillersPerPlant.N	NR	6	51259218	51264782	+	6	51259658	51346516	1090.737224	6	51259218	51264782	+	Sobic.006G135600	S-adenosylmethionine decarboxylase proenzyme	balancing_wild_only
Sobic.006G135800	6	51256487	51336487	7.47e-06	51296487	1	X2020.HN.stemDiameterUppe	HN	6	51267769	51275457	-	6	51259658	51346516	1090.737224	6	51267769	51275457	-	Sobic.006G135800	cytoskeletal protein binding	balancing_wild_only
Sobic.006G135800	6	51231620	51365795	2.49e-07	51320804	15	X2020.LN.rachisDiameterLowe	LN	6	51267769	51275457	-	6	51259658	51346516	1090.737224	6	51267769	51275457	-	Sobic.006G135800	cytoskeletal protein binding	balancing_wild_only
Sobic.006G135800	6	51219144	51357149	5.08e-06	51317149	2	X2020.LN.tillersPerPlan	LN	6	51267769	51275457	-	6	51259658	51346516	1090.737224	6	51267769	51275457	-	Sobic.006G135800	cytoskeletal protein binding	balancing_wild_only
Sobic.006G135800	6	51212388	51292481	5.15e-06	51252388	5	X2021.tillersPerPlant.N	NR	6	51267769	51275457	-	6	51259658	51346516	1090.737224	6	51267769	51275457	-	Sobic.006G135800	cytoskeletal protein binding	balancing_wild_only
Sobic.006G135900	6	51256487	51336487	7.47e-06	51296487	1	X2020.HN.stemDiameterUppe	HN	6	51275999	51283930	+	6	51259658	51346516	1090.737224	6	51275999	51283930	+	Sobic.006G135900	Belongs to the AAA ATPase family	balancing_wild_only
Sobic.006G135900	6	51231620	51365795	2.49e-07	51320804	15	X2020.LN.rachisDiameterLowe	LN	6	51275999	51283930	+	6	51259658	51346516	1090.737224	6	51275999	51283930	+	Sobic.006G135900	Belongs to the AAA ATPase family	balancing_wild_only
Sobic.006G135900	6	51219144	51357149	5.08e-06	51317149	2	X2020.LN.tillersPerPlan	LN	6	51275999	51283930	+	6	51259658	51346516	1090.737224	6	51275999	51283930	+	Sobic.006G135900	Belongs to the AAA ATPase family	balancing_wild_only
Sobic.006G135900	6	51212388	51292481	5.15e-06	51252388	5	X2021.tillersPerPlant.N	NR	6	51275999	51283930	+	6	51259658	51346516	1090.737224	6	51275999	51283930	+	Sobic.006G135900	Belongs to the AAA ATPase family	balancing_wild_only
Sobic.006G136000	6	51256487	51336487	7.47e-06	51296487	1	X2020.HN.stemDiameterUppe	HN	6	51279856	51286290	-	6	51259658	51346516	1090.737224	6	51279856	51286290	-	Sobic.006G136000	zinc-finger of acetyl-transferase ESCO	balancing_wild_only
Sobic.006G136000	6	51231620	51365795	2.49e-07	51320804	15	X2020.LN.rachisDiameterLowe	LN	6	51279856	51286290	-	6	51259658	51346516	1090.737224	6	51279856	51286290	-	Sobic.006G136000	zinc-finger of acetyl-transferase ESCO	balancing_wild_only
Sobic.006G136000	6	51219144	51357149	5.08e-06	51317149	2	X2020.LN.tillersPerPlan	LN	6	51279856	51286290	-	6	51259658	51346516	1090.737224	6	51279856	51286290	-	Sobic.006G136000	zinc-finger of acetyl-transferase ESCO	balancing_wild_only
Sobic.006G136000	6	51212388	51292481	5.15e-06	51252388	5	X2021.tillersPerPlant.N	NR	6	51279856	51286290	-	6	51259658	51346516	1090.737224	6	51279856	51286290	-	Sobic.006G136000	zinc-finger of acetyl-transferase ESCO	balancing_wild_only
