gene_id	gwas_chr	gwas_start	gwas_end	gwas_pvalue	gwas_peak_pos	gwas_n_snps	gwas_trait	gwas_condition	gwas_gene_chr	gwas_gene_start	gwas_gene_end	gwas_gene_strand	selection_V1	selection_V2	selection_V3	selection_V4	selection_V5	selection_V6	selection_V7	selection_V8	selection_V9	selection_Description	selection_condition
Sobic.009G242501	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61709812	61715366	-	9	61660197	61745307	1216.198198	9	61709812	61715366	-	Sobic.009G242501	Protein of unknown function, DUF617	balancing_landrace_only
Sobic.009G242600	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61716290	61724898	-	9	61660197	61745307	1216.198198	9	61716290	61724898	-	Sobic.009G242600	Carboxylesterase family	balancing_landrace_only
Sobic.009G242600	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61716290	61724898	-	9	61660197	61745307	1216.198198	9	61716290	61724898	-	Sobic.009G242600	Carboxylesterase family	balancing_landrace_only
Sobic.009G242600	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61716290	61724898	-	9	61660197	61745307	1216.198198	9	61716290	61724898	-	Sobic.009G242600	Carboxylesterase family	balancing_landrace_only
Sobic.009G242600	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61716290	61724898	-	9	61660197	61745307	1216.198198	9	61716290	61724898	-	Sobic.009G242600	Carboxylesterase family	balancing_landrace_only
Sobic.009G242600	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61716290	61724898	-	9	61660197	61745307	1216.198198	9	61716290	61724898	-	Sobic.009G242600	Carboxylesterase family	balancing_landrace_only
Sobic.009G242700	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61721526	61726484	-	9	61660197	61745307	1216.198198	9	61721526	61726484	-	Sobic.009G242700	EF-hand domain	balancing_landrace_only
Sobic.009G242700	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61721526	61726484	-	9	61660197	61745307	1216.198198	9	61721526	61726484	-	Sobic.009G242700	EF-hand domain	balancing_landrace_only
Sobic.009G242700	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61721526	61726484	-	9	61660197	61745307	1216.198198	9	61721526	61726484	-	Sobic.009G242700	EF-hand domain	balancing_landrace_only
Sobic.009G242700	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61721526	61726484	-	9	61660197	61745307	1216.198198	9	61721526	61726484	-	Sobic.009G242700	EF-hand domain	balancing_landrace_only
Sobic.009G242700	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61721526	61726484	-	9	61660197	61745307	1216.198198	9	61721526	61726484	-	Sobic.009G242700	EF-hand domain	balancing_landrace_only
Sobic.009G242800	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61723633	61731694	-	9	61660197	61745307	1216.198198	9	61723633	61731694	-	Sobic.009G242800	Protein kinase domain	balancing_landrace_only
Sobic.009G242800	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61723633	61731694	-	9	61660197	61745307	1216.198198	9	61723633	61731694	-	Sobic.009G242800	Protein kinase domain	balancing_landrace_only
Sobic.009G242800	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61723633	61731694	-	9	61660197	61745307	1216.198198	9	61723633	61731694	-	Sobic.009G242800	Protein kinase domain	balancing_landrace_only
Sobic.009G242800	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61723633	61731694	-	9	61660197	61745307	1216.198198	9	61723633	61731694	-	Sobic.009G242800	Protein kinase domain	balancing_landrace_only
Sobic.009G242800	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61723633	61731694	-	9	61660197	61745307	1216.198198	9	61723633	61731694	-	Sobic.009G242800	Protein kinase domain	balancing_landrace_only
Sobic.009G242900	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61730958	61741185	-	9	61660197	61745307	1216.198198	9	61730958	61741185	-	Sobic.009G242900	-	balancing_landrace_only
Sobic.009G242900	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61730958	61741185	-	9	61660197	61745307	1216.198198	9	61730958	61741185	-	Sobic.009G242900	-	balancing_landrace_only
Sobic.009G242900	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61730958	61741185	-	9	61660197	61745307	1216.198198	9	61730958	61741185	-	Sobic.009G242900	-	balancing_landrace_only
Sobic.009G242900	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61730958	61741185	-	9	61660197	61745307	1216.198198	9	61730958	61741185	-	Sobic.009G242900	-	balancing_landrace_only
Sobic.009G242900	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61730958	61741185	-	9	61660197	61745307	1216.198198	9	61730958	61741185	-	Sobic.009G242900	-	balancing_landrace_only
Sobic.009G243000	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61737170	61743249	+	9	61660197	61745307	1216.198198	9	61737170	61743249	+	Sobic.009G243000	FBD	balancing_landrace_only
Sobic.009G243000	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61737170	61743249	+	9	61660197	61745307	1216.198198	9	61737170	61743249	+	Sobic.009G243000	FBD	balancing_landrace_only
Sobic.009G243000	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61737170	61743249	+	9	61660197	61745307	1216.198198	9	61737170	61743249	+	Sobic.009G243000	FBD	balancing_landrace_only
Sobic.009G243000	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61737170	61743249	+	9	61660197	61745307	1216.198198	9	61737170	61743249	+	Sobic.009G243000	FBD	balancing_landrace_only
Sobic.009G243000	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61737170	61743249	+	9	61660197	61745307	1216.198198	9	61737170	61743249	+	Sobic.009G243000	FBD	balancing_landrace_only
Sobic.009G243100	9	60406799	62191544	1.99e-10	60911715	890	X2020.HN.plantHeigh	HN	9	61741517	61748983	+	9	61660197	61745307	1216.198198	9	61741517	61748983	+	Sobic.009G243100	Peroxisomal membrane anchor protein (Pex14p) conserved region	balancing_landrace_only
Sobic.009G243100	9	59960351	62784475	2.39e-15	60816983	2829	X2021.HN.plantHeigh	HN	9	61741517	61748983	+	9	61660197	61745307	1216.198198	9	61741517	61748983	+	Sobic.009G243100	Peroxisomal membrane anchor protein (Pex14p) conserved region	balancing_landrace_only
Sobic.009G243100	9	61395847	61795274	3.14e-07	61637576	62	X2021.HN.thirdLeafLengt	HN	9	61741517	61748983	+	9	61660197	61745307	1216.198198	9	61741517	61748983	+	Sobic.009G243100	Peroxisomal membrane anchor protein (Pex14p) conserved region	balancing_landrace_only
Sobic.009G243100	9	59960689	62174173	3.18e-13	60856964	1861	X2020.LN.plantHeigh	LN	9	61741517	61748983	+	9	61660197	61745307	1216.198198	9	61741517	61748983	+	Sobic.009G243100	Peroxisomal membrane anchor protein (Pex14p) conserved region	balancing_landrace_only
Sobic.009G243100	9	60235556	62314672	4.29e-13	60854610	1768	X2021.LN.plantHeigh	LN	9	61741517	61748983	+	9	61660197	61745307	1216.198198	9	61741517	61748983	+	Sobic.009G243100	Peroxisomal membrane anchor protein (Pex14p) conserved region	balancing_landrace_only
Sobic.010G102900	10	9774062	9854062	5.67e-06	9814062	1	X2021.LN.plantHeigh	LN	10	9827420	9834188	+	10	9801892	9888875	1346.20666	10	9827420	9834188	+	Sobic.010G102900	signal transduction	balancing_landrace_only
Sobic.010G103000	10	9774062	9854062	5.67e-06	9814062	1	X2021.LN.plantHeigh	LN	10	9816841	9826266	+	10	9801892	9888875	1346.20666	10	9816841	9826266	+	Sobic.010G103000	zinc finger CCCH domain-containing protein	balancing_landrace_only
Sobic.010G103100	10	9774062	9854062	5.67e-06	9814062	1	X2021.LN.plantHeigh	LN	10	9804427	9809533	-	10	9801892	9888875	1346.20666	10	9804427	9809533	-	Sobic.010G103100	Transferase family	balancing_landrace_only
Sobic.010G103200	10	9774062	9854062	5.67e-06	9814062	1	X2021.LN.plantHeigh	LN	10	9798347	9807171	-	10	9801892	9888875	1346.20666	10	9798347	9807171	-	Sobic.010G103200	tRNA threonylcarbamoyladenosine	balancing_landrace_only
Sobic.010G205700	10	56298500	56453592	6.05e-06	56338500	7	X2020.HN.estimatedPlotYiel	HN	10	56449643	56468693	+	10	56439734	56581625	2582.001996	10	56449643	56468693	+	Sobic.010G205700	ADP binding	balancing_landrace_only
Sobic.010G208300	10	56706481	56786481	3.78e-06	56746481	1	X2021.tillersPerPlant.N	NR	10	56735860	56742067	+	10	56722232	56808066	1242.170782	10	56735860	56742067	+	Sobic.010G208300	Transcriptional activator that binds specific DNA sequence	balancing_landrace_only
Sobic.010G208400	10	56706481	56786481	3.78e-06	56746481	1	X2021.tillersPerPlant.N	NR	10	56738477	56750837	-	10	56722232	56808066	1242.170782	10	56738477	56750837	-	Sobic.010G208400	Lysosomal Pro-X carboxypeptidase	balancing_landrace_only
Sobic.010G208600	10	56706481	56786481	3.78e-06	56746481	1	X2021.tillersPerPlant.N	NR	10	56756908	56772865	-	10	56722232	56808066	1242.170782	10	56756908	56772865	-	Sobic.010G208600	Lysosomal Pro-X carboxypeptidase	balancing_landrace_only
Sobic.010G208700	10	56706481	56786481	3.78e-06	56746481	1	X2021.tillersPerPlant.N	NR	10	56773885	56785276	-	10	56722232	56808066	1242.170782	10	56773885	56785276	-	Sobic.010G208700	Lysosomal Pro-X carboxypeptidase	balancing_landrace_only
Sobic.010G208900	10	56807556	56887556	5.77e-06	56847556	1	X2020.HN.branchInternodeLengt	HN	10	56804655	56810946	-	10	56722232	56808066	1242.170782	10	56804655	56810946	-	Sobic.010G208900	Protein POLAR LOCALIZATION DURING ASYMMETRIC DIVISION AND	balancing_landrace_only
